model,world,base,arm,view,tier_pred,expect_band,max_prob,mean_prob,top_cell,top_band,top_sector,band_hit,fired,n_fired,A1,A2,A3a,A3b,B1,B2,B3a,B3b,C1,C2,C3a,C3b,D1,D2,D3a,D3b,E1,E2,E3a,E3b
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,extra_h0.3_d1.2,ctrl,1,0.692837,0.148266,C3b,3b,C,0,1,1,0.013275,0.060438,0.125299,0.179886,0.006559,0.026411,0.187953,0.460712,0.016989,0.036764,0.215867,0.692837,0.010628,0.068751,0.141517,0.441698,0.036802,0.056152,0.08767,0.099105
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d10,ctrl,3b,0.009888,0.002394,E1,1,E,0,0,0,0.001535,0.000812,0.002921,0.002982,0.000823,0.000291,0.005017,0.002448,0.003906,0.000633,0.005534,0.00217,0.002484,0.00095,0.001703,0.001693,0.009888,0.00098,0.000644,0.000473
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d2,ctrl,2,0.788251,0.246237,C3b,3b,C,0,1,2,0.058434,0.181328,0.31494,0.249776,0.036688,0.080528,0.284678,0.467097,0.082575,0.076193,0.352822,0.788251,0.048376,0.180215,0.316684,0.559037,0.112912,0.236325,0.357904,0.139977
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d5,ctrl,3a,0.034657,0.006308,B3a,3a,B,1,0,0,0.00024,0.000176,0.002624,0.023722,0.00013,4.6e-05,0.034657,0.027862,0.000535,0.000119,0.010936,0.021733,0.000347,0.000147,0.000347,0.000695,0.001546,0.000119,3.9e-05,0.000132
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d10,ctrl,3b,0.579476,0.328949,B3b,3b,B,1,1,6,0.063938,0.370428,0.509426,0.420012,0.035709,0.24885,0.57644,0.579476,0.11504,0.327945,0.501422,0.579301,0.068569,0.506994,0.33628,0.357211,0.157421,0.454163,0.263857,0.106504
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d2,ctrl,2,0.913288,0.223272,C3b,3b,C,0,1,4,0.006771,0.12054,0.120484,0.277334,0.003527,0.06688,0.453008,0.800448,0.006848,0.062958,0.511753,0.913288,0.004804,0.108159,0.167789,0.597465,0.013819,0.061576,0.061318,0.106661
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d5,ctrl,3a,0.895038,0.246134,C3b,3b,C,0,1,4,0.005286,0.2313,0.279052,0.337787,0.003054,0.106998,0.866651,0.810434,0.009021,0.101475,0.608923,0.895038,0.005516,0.16798,0.094645,0.19229,0.017829,0.15714,0.019803,0.012459
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d2,ctrl,2,0.013644,0.002033,C3a,3a,C,0,0,0,0.001,0.000169,0.002003,0.00253,0.000485,4.4e-05,0.005275,0.001469,0.001768,0.000141,0.013644,0.00157,0.00131,0.000189,0.001956,0.000982,0.005354,0.000221,0.0002,0.000355
rgb_s42,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d5,ctrl,3a,0.002811,0.000908,C3b,3b,C,0,0,0,0.000238,4.7e-05,0.000749,0.002579,0.000104,1.5e-05,0.002002,0.002521,0.000571,4.1e-05,0.002504,0.002811,0.000344,5.4e-05,0.00036,0.000916,0.002,5.9e-05,7e-05,0.000184
rgb_s42,gz_drop3,gz_drop3,hazard,extra_h0.3_d1.2,H,1,0.982265,0.230835,C3b,3b,C,0,1,4,0.003574,0.051886,0.136478,0.491482,0.001293,0.02198,0.031803,0.920978,0.002929,0.005509,0.049641,0.982265,0.001598,0.018765,0.075017,0.837693,0.00247,0.009521,0.378065,0.593762
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.3_d10,H,3b,0.132446,0.055883,A3a,3a,A,0,0,0,0.023182,0.072339,0.132446,0.041712,0.01339,0.023245,0.113704,0.071466,0.070421,0.045519,0.069391,0.057979,0.045076,0.076708,0.018548,0.020612,0.121911,0.081374,0.016386,0.002248
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.3_d2,H,2,0.016115,0.00275,C3a,3a,C,0,0,0,0.001024,0.0007,0.001919,0.000639,0.000302,0.000785,0.000747,0.002109,0.003794,0.000657,0.016115,0.012831,0.002346,0.00082,0.004379,0.000595,0.003238,0.000131,0.00177,9e-05
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.3_d5,H,3a,0.126596,0.021651,B3a,3a,B,1,0,0,0.001525,0.014295,0.014429,0.00721,0.000966,0.008847,0.126596,0.046841,0.00471,0.014663,0.061393,0.085164,0.004105,0.018416,0.003008,0.00429,0.011441,0.004615,0.000393,0.000113
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.9_d10,H,3b,0.790942,0.312585,B3b,3b,B,1,1,6,0.03493,0.425227,0.569025,0.55456,0.019126,0.271677,0.616817,0.790942,0.082736,0.371308,0.360839,0.567634,0.044835,0.504623,0.144502,0.215214,0.09962,0.404002,0.119714,0.054364
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.9_d2,H,2,0.141808,0.016568,C3a,3a,C,0,0,0,0.004855,0.00353,0.010219,0.002963,0.001426,0.003896,0.006932,0.00515,0.009078,0.002995,0.141808,0.02823,0.006277,0.004302,0.067635,0.003144,0.008542,0.001118,0.017863,0.001388
rgb_s42,gz_drop3,gz_drop3,hazard,preset_h0.9_d5,H,3a,0.896645,0.265418,B3a,3a,B,1,1,5,0.002329,0.507816,0.138108,0.078865,0.001994,0.460832,0.896645,0.693249,0.007294,0.449392,0.708573,0.677208,0.006005,0.447405,0.041839,0.024577,0.014215,0.15027,0.001377,0.000374
rgb_s42,gz_drop3,gz_drop3,hazard,rs_h0.125_d2,H,2,0.019075,0.005124,C3b,3b,C,0,0,0,0.002222,0.001568,0.00957,0.004333,0.000835,0.000884,0.001951,0.017161,0.011221,0.001709,0.004582,0.019075,0.005973,0.002388,0.001053,0.002416,0.01327,0.000697,0.001336,0.000226
rgb_s42,gz_drop3,gz_drop3,hazard,rs_h0.125_d5,H,3a,0.165768,0.035722,B3b,3b,B,0,0,0,0.005739,0.015875,0.074743,0.05156,0.002385,0.00431,0.082897,0.165768,0.020409,0.013361,0.034053,0.131341,0.012662,0.017853,0.004266,0.019658,0.042448,0.010963,0.00281,0.001338
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,extra_h0.3_d1.2,ctrl,1,0.982265,0.230835,C3b,3b,C,0,1,4,0.003574,0.051886,0.136478,0.491482,0.001293,0.02198,0.031803,0.920978,0.002929,0.005509,0.049641,0.982265,0.001598,0.018765,0.075017,0.837693,0.00247,0.009521,0.378065,0.593762
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d10,ctrl,3b,0.129704,0.053998,A3a,3a,A,0,0,0,0.021649,0.069726,0.129704,0.042422,0.01236,0.021958,0.111837,0.073583,0.066724,0.043326,0.066193,0.057673,0.042622,0.072796,0.017194,0.02012,0.116415,0.076123,0.015326,0.002209
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d2,ctrl,2,0.016115,0.00275,C3a,3a,C,0,0,0,0.001024,0.0007,0.001919,0.000639,0.000302,0.000785,0.000747,0.00211,0.003794,0.000657,0.016115,0.012831,0.002346,0.00082,0.004379,0.000595,0.003239,0.000131,0.00177,9e-05
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d5,ctrl,3a,0.118392,0.02002,B3a,3a,B,1,0,0,0.001505,0.01341,0.013446,0.00646,0.000962,0.008353,0.118392,0.040469,0.004695,0.013857,0.058012,0.076011,0.004136,0.017466,0.002924,0.003928,0.011531,0.004365,0.000381,0.000104
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d10,ctrl,3b,0.793147,0.315321,B3b,3b,B,1,1,6,0.033886,0.431453,0.580981,0.565427,0.018844,0.272366,0.630473,0.793147,0.080258,0.372116,0.370962,0.567166,0.044472,0.506455,0.145408,0.217506,0.098717,0.400624,0.119885,0.056265
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d2,ctrl,2,0.141753,0.016553,C3a,3a,C,0,0,0,0.004847,0.003527,0.01022,0.002964,0.001423,0.003888,0.006932,0.005154,0.009073,0.002992,0.141753,0.028224,0.006268,0.004294,0.067494,0.003142,0.008535,0.001117,0.017836,0.001386
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d5,ctrl,3a,0.895088,0.262699,B3a,3a,B,1,1,5,0.002325,0.506827,0.13663,0.075227,0.002015,0.456657,0.895088,0.677131,0.007353,0.445135,0.705736,0.661707,0.006117,0.446975,0.041058,0.02317,0.014476,0.148668,0.001339,0.000352
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d2,ctrl,2,0.019067,0.005122,C3b,3b,C,0,0,0,0.002221,0.001568,0.009568,0.004333,0.000834,0.000884,0.001951,0.017157,0.011218,0.001709,0.004579,0.019067,0.005971,0.002387,0.001052,0.002415,0.013267,0.000697,0.001335,0.000226
rgb_s42,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d5,ctrl,3a,0.148014,0.031995,B3b,3b,B,0,0,0,0.005212,0.013855,0.06582,0.045719,0.00216,0.003761,0.074399,0.148014,0.018592,0.011639,0.029866,0.119091,0.011534,0.015424,0.003873,0.017985,0.039585,0.009587,0.002555,0.001229
rgb_s42,gz_drop4,gz_drop4,hazard,extra_h0.3_d1.2,V,1,0.214603,0.081673,B3b,3b,B,0,0,0,0.014882,0.031202,0.166367,0.20911,0.011562,0.021415,0.054442,0.214603,0.026843,0.028307,0.069859,0.147788,0.011936,0.047991,0.11136,0.164411,0.030715,0.034623,0.138908,0.097144
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.3_d10,E,3b,0.086076,0.036337,B3a,3a,B,0,0,0,0.014204,0.046681,0.082852,0.026263,0.008229,0.017631,0.086076,0.033015,0.042435,0.036217,0.051527,0.024129,0.027426,0.058517,0.01581,0.010382,0.081185,0.051169,0.011244,0.001744
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.3_d2,V,2,0.42386,0.102292,B3b,3b,B,0,0,0,0.021553,0.044985,0.350944,0.260839,0.008775,0.013922,0.082812,0.42386,0.040714,0.034582,0.05409,0.213543,0.024874,0.05845,0.035417,0.154707,0.061814,0.051212,0.076015,0.032738
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.3_d5,V,3a,0.269836,0.084078,C3b,3b,C,0,0,0,0.007464,0.114848,0.057493,0.059055,0.00519,0.069524,0.237431,0.259884,0.028949,0.116305,0.134231,0.269836,0.020421,0.157537,0.010516,0.030997,0.047305,0.051708,0.001957,0.00091
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.9_d10,E,3b,0.698382,0.351715,B3b,3b,B,1,1,7,0.049969,0.518593,0.612013,0.50201,0.029071,0.371214,0.669729,0.698382,0.121342,0.494954,0.467455,0.490395,0.063472,0.6298,0.221209,0.211794,0.140057,0.520118,0.165409,0.057305
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.9_d2,V,2,0.555744,0.205501,A3a,3a,A,0,1,2,0.053667,0.122138,0.555744,0.48992,0.02894,0.062666,0.196586,0.539103,0.124345,0.163099,0.102906,0.274277,0.0769,0.258781,0.102357,0.263329,0.182526,0.173638,0.230494,0.108605
rgb_s42,gz_drop4,gz_drop4,hazard,preset_h0.9_d5,V,3a,0.85383,0.218631,B3b,3b,B,0,1,3,0.001795,0.428197,0.068844,0.158527,0.00183,0.318773,0.638721,0.85383,0.007421,0.30865,0.270302,0.774369,0.005215,0.322419,0.014112,0.051569,0.011727,0.134555,0.000996,0.000769
rgb_s42,gz_drop4,gz_drop4,hazard,rs_h0.125_d2,V,2,0.085643,0.015415,B3b,3b,B,0,0,0,0.005086,0.004807,0.016544,0.019274,0.002546,0.001602,0.002112,0.085643,0.025359,0.004421,0.001572,0.050849,0.013467,0.006778,0.000747,0.020252,0.038328,0.004393,0.003242,0.001282
rgb_s42,gz_drop4,gz_drop4,hazard,rs_h0.125_d5,E,3a,0.039333,0.013675,B3a,3a,B,1,0,0,0.003849,0.007305,0.023882,0.015314,0.001747,0.002305,0.039333,0.038308,0.01465,0.007659,0.018998,0.033427,0.009783,0.009054,0.002262,0.005411,0.033913,0.004877,0.001059,0.000364
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,extra_h0.3_d1.2,ctrl,1,0.502455,0.145333,A3a,3a,A,0,1,1,0.055068,0.125642,0.502455,0.261638,0.026533,0.041516,0.1296,0.391414,0.114211,0.073575,0.090492,0.254607,0.056546,0.116307,0.06484,0.160384,0.132394,0.135277,0.127969,0.046192
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d10,ctrl,3b,0.100482,0.041983,A3a,3a,A,0,0,0,0.015676,0.053926,0.100482,0.033258,0.008985,0.019276,0.097151,0.04381,0.048172,0.041694,0.055378,0.030022,0.031049,0.067407,0.016495,0.012905,0.090746,0.058322,0.012822,0.002077
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d2,ctrl,2,0.36108,0.101679,B3b,3b,B,0,0,0,0.037192,0.059263,0.350785,0.255991,0.015788,0.013131,0.0652,0.36108,0.083291,0.037491,0.040314,0.189162,0.044855,0.059249,0.022494,0.127977,0.110834,0.069483,0.058818,0.031189
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d5,ctrl,3a,0.268159,0.088328,C3b,3b,C,0,0,0,0.007427,0.124372,0.063121,0.062076,0.005257,0.075378,0.2638,0.260707,0.028526,0.123197,0.149005,0.268159,0.020578,0.168291,0.011344,0.031204,0.047196,0.053929,0.002037,0.000954
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d10,ctrl,3b,0.680728,0.356993,B3b,3b,B,1,1,8,0.052985,0.53625,0.62386,0.502805,0.032249,0.387526,0.673802,0.680728,0.12812,0.510761,0.472463,0.470063,0.069053,0.648001,0.230925,0.208496,0.14935,0.53081,0.171878,0.059742
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d2,ctrl,2,0.399053,0.107147,B3b,3b,B,0,0,0,0.037523,0.051128,0.367558,0.280663,0.016983,0.015225,0.058689,0.399053,0.118827,0.04218,0.024953,0.170843,0.062402,0.073526,0.013861,0.108087,0.16154,0.068695,0.046728,0.024483
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d5,ctrl,3a,0.830938,0.269981,B3b,3b,B,0,1,4,0.002909,0.560852,0.115061,0.167884,0.002821,0.452247,0.76386,0.830938,0.011206,0.458059,0.448274,0.766363,0.008282,0.483972,0.030426,0.064774,0.017698,0.211004,0.001932,0.001058
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d2,ctrl,2,0.101122,0.019295,B3b,3b,B,0,0,0,0.006552,0.006683,0.025335,0.02568,0.003272,0.002079,0.003312,0.101122,0.032105,0.006164,0.002445,0.05762,0.016889,0.009523,0.0011,0.025407,0.047866,0.006391,0.004614,0.00175
rgb_s42,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d5,ctrl,3a,0.037479,0.01301,B3a,3a,B,1,0,0,0.003651,0.007096,0.022971,0.014632,0.001668,0.002192,0.037479,0.036323,0.013962,0.007138,0.017608,0.031373,0.009391,0.00857,0.00211,0.005203,0.032813,0.004638,0.001014,0.000358
rgb_s43,gz_drop1,gz_drop1,hazard,extra_h0.3_d1.2,V,1,0.51843,0.284932,D2,2,D,0,1,1,0.092384,0.438408,0.3239,0.187056,0.091721,0.461215,0.318652,0.309729,0.125576,0.436035,0.233802,0.482705,0.110577,0.51843,0.212085,0.479506,0.147702,0.433202,0.206378,0.089572
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.3_d10,V,3b,0.038238,0.009755,B3b,3b,B,1,0,0,0.002187,0.0069,0.010666,0.024985,0.000761,0.003475,0.019194,0.038238,0.002217,0.005277,0.024705,0.027814,0.001607,0.00518,0.00603,0.004842,0.003357,0.005,0.00093,0.001734
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.3_d2,V,2,0.362226,0.093393,C3b,3b,C,0,0,0,0.012708,0.08758,0.096091,0.042868,0.005265,0.110564,0.148838,0.184746,0.012329,0.126988,0.11469,0.362226,0.007988,0.15345,0.086351,0.145209,0.022928,0.11535,0.020712,0.010989
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.3_d5,V,3a,0.883723,0.079139,C3b,3b,C,0,1,2,0.000151,0.006391,0.000784,0.009724,1.5e-05,0.002635,0.030414,0.611258,6.3e-05,0.002517,0.008328,0.883723,4.5e-05,0.003935,0.007441,0.013303,0.000271,0.00174,1.1e-05,2.6e-05
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.9_d10,V,3b,0.240768,0.047728,C3b,3b,C,1,0,0,0.013449,0.047936,0.043354,0.050134,0.005473,0.039041,0.077151,0.172613,0.012444,0.028873,0.043586,0.240768,0.010029,0.0427,0.019817,0.05539,0.021593,0.025411,0.002562,0.002245
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.9_d2,V,2,0.567281,0.148384,C3b,3b,C,0,1,2,0.010585,0.205957,0.234088,0.116027,0.005278,0.130499,0.287302,0.559161,0.007323,0.084973,0.16402,0.567281,0.008657,0.136827,0.077465,0.233522,0.016963,0.095807,0.014482,0.011459
rgb_s43,gz_drop1,gz_drop1,hazard,preset_h0.9_d5,V,3a,0.958666,0.100963,C3b,3b,C,0,1,2,0.004163,0.092049,0.006201,0.005251,0.000566,0.051227,0.08267,0.539472,0.001254,0.014079,0.005608,0.958666,0.001269,0.024448,0.013284,0.188137,0.007359,0.023474,2.5e-05,5e-05
rgb_s43,gz_drop1,gz_drop1,hazard,rs_h0.125_d2,V,2,0.100655,0.046012,B3b,3b,B,0,0,0,0.029975,0.021499,0.028052,0.069928,0.019759,0.044439,0.018275,0.100655,0.053403,0.09501,0.025776,0.065711,0.022355,0.088795,0.020006,0.03883,0.053342,0.056357,0.015276,0.052792
rgb_s43,gz_drop1,gz_drop1,hazard,rs_h0.125_d5,V,3a,0.682164,0.071784,C3b,3b,C,0,1,2,0.000163,0.00136,0.000551,0.096993,2.3e-05,0.000798,0.011047,0.593994,8e-05,0.001101,0.002974,0.682164,3.7e-05,0.000539,0.001046,0.04054,0.000226,0.000426,6e-06,0.001613
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,extra_h0.3_d1.2,ctrl,1,0.494698,0.234214,B3b,3b,B,0,0,0,0.045083,0.252547,0.286911,0.362032,0.026471,0.159356,0.303289,0.494698,0.045443,0.186967,0.284371,0.457977,0.033033,0.231497,0.29155,0.483175,0.057843,0.209594,0.223571,0.248864
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d10,ctrl,3b,0.079072,0.013504,B3b,3b,B,1,0,0,0.00229,0.007735,0.007626,0.051334,0.000844,0.003707,0.0122,0.079072,0.002421,0.005801,0.012857,0.048298,0.001585,0.005642,0.004201,0.010496,0.003906,0.005713,0.000789,0.003557
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d2,ctrl,2,0.295016,0.086203,B3b,3b,B,0,0,0,0.021061,0.078098,0.110023,0.071301,0.008933,0.048716,0.102808,0.295016,0.026925,0.075532,0.133236,0.289281,0.014455,0.095713,0.062819,0.118247,0.029221,0.084136,0.03667,0.021863
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d5,ctrl,3a,0.814102,0.079188,C3b,3b,C,0,1,2,0.000126,0.005599,0.001463,0.024829,1.2e-05,0.001741,0.02022,0.69217,5.3e-05,0.001286,0.003348,0.814102,3.2e-05,0.002019,0.003778,0.011423,0.000249,0.00126,9e-06,3.6e-05
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d10,ctrl,3b,0.40224,0.065939,C3b,3b,C,1,0,0,0.009547,0.045418,0.025735,0.094346,0.003765,0.03698,0.071301,0.287164,0.008276,0.037446,0.038666,0.40224,0.006248,0.039623,0.020861,0.140787,0.016252,0.025979,0.001926,0.006213
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d2,ctrl,2,0.450079,0.150302,B3b,3b,B,0,0,0,0.022242,0.103552,0.297285,0.278762,0.015671,0.054934,0.247583,0.450079,0.027839,0.055709,0.225279,0.393993,0.020839,0.071649,0.113058,0.310933,0.02841,0.072914,0.088059,0.127258
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d5,ctrl,3a,0.948946,0.124641,C3b,3b,C,0,1,2,0.002537,0.178062,0.01902,0.006637,0.000283,0.065861,0.155242,0.664033,0.000592,0.022993,0.010284,0.948946,0.00057,0.04116,0.045692,0.275811,0.004527,0.050346,0.00014,8.7e-05
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,rs_h0.125_d2,ctrl,2,0.193103,0.078792,E3b,3b,E,0,0,0,0.022206,0.037011,0.049185,0.166676,0.012015,0.074319,0.020088,0.187779,0.031414,0.170819,0.019256,0.080151,0.011472,0.15455,0.033102,0.111101,0.040669,0.118989,0.041944,0.193103
rgb_s43,gz_drop1_ctrl,gz_drop1,ctrl,rs_h0.125_d5,ctrl,3a,0.638256,0.060689,C3b,3b,C,0,1,1,0.000125,0.000878,0.000486,0.060947,1.7e-05,0.000626,0.0132,0.456099,5.8e-05,0.000807,0.003798,0.638256,2.8e-05,0.000399,0.00129,0.03481,0.000174,0.000306,6e-06,0.001475
rgb_s43,gz_drop2,gz_drop2,hazard,extra_h0.3_d1.2,V,1,0.23314,0.023539,B3b,3b,B,0,0,0,0.000986,0.002848,0.006069,0.14034,0.000452,0.000713,0.0108,0.23314,0.001334,0.001221,0.006455,0.056337,0.0008,0.000655,0.00034,0.004533,0.001232,0.000824,5e-05,0.00165
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.3_d10,V,3b,0.059235,0.018957,B3b,3b,B,1,0,0,0.007234,0.015869,0.019369,0.039036,0.00349,0.007436,0.028819,0.059235,0.008268,0.012481,0.035742,0.051144,0.005251,0.010725,0.009922,0.02907,0.01027,0.01405,0.003189,0.008532
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.3_d2,V,2,0.451682,0.050861,A3b,3b,A,0,0,0,0.001856,0.005018,0.005284,0.451682,0.001178,0.001414,0.003566,0.355956,0.002496,0.00304,0.002546,0.086916,0.001512,0.001423,0.000195,0.043422,0.002807,0.002477,0.000173,0.044268
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.3_d5,V,3a,0.385835,0.027865,C3b,3b,C,0,0,0,5.4e-05,0.000168,7.1e-05,0.006934,6e-06,5.3e-05,0.00105,0.157932,2.8e-05,7.7e-05,0.001116,0.385835,1.4e-05,0.000147,0.000625,0.002769,8.5e-05,0.000231,1.2e-05,0.000101
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.9_d10,V,3b,0.244819,0.042491,C3b,3b,C,1,0,0,0.012509,0.037542,0.022961,0.015903,0.004324,0.030235,0.067486,0.082983,0.009763,0.030413,0.045889,0.244819,0.006965,0.04642,0.034986,0.085913,0.019908,0.040553,0.006572,0.003684
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.9_d2,V,2,0.723134,0.088936,B3b,3b,B,0,1,2,0.002958,0.015016,0.026552,0.517632,0.002809,0.004559,0.014915,0.723134,0.004692,0.007533,0.005406,0.117114,0.002704,0.004067,0.001019,0.251566,0.004964,0.005525,0.001143,0.06542
rgb_s43,gz_drop2,gz_drop2,hazard,preset_h0.9_d5,V,3a,0.894996,0.091978,C3b,3b,C,0,1,1,0.003174,0.055543,0.016636,0.012222,0.000842,0.037488,0.07006,0.328587,0.001756,0.022688,0.03103,0.894996,0.001465,0.060502,0.045236,0.164157,0.007258,0.08086,0.004231,0.000831
rgb_s43,gz_drop2,gz_drop2,hazard,rs_h0.125_d2,V,2,0.277435,0.024514,B3b,3b,B,0,0,0,0.00052,0.0007,0.001024,0.1547,0.000131,0.000185,0.00101,0.277435,0.000505,0.000316,0.000361,0.042732,0.000185,0.000174,6.5e-05,0.005931,0.000709,0.000275,1.4e-05,0.003312
rgb_s43,gz_drop2,gz_drop2,hazard,rs_h0.125_d5,V,3a,0.272112,0.022158,C3b,3b,C,0,0,0,0.000553,0.001624,0.000554,0.011328,8.4e-05,0.000601,0.002883,0.134968,0.000308,0.000885,0.002629,0.272112,0.00015,0.00121,0.002491,0.007889,0.000695,0.001369,0.000107,0.00072
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,extra_h0.3_d1.2,ctrl,1,0.51095,0.046601,B3b,3b,B,0,1,1,0.00084,0.003725,0.008702,0.308108,0.000422,0.000755,0.011993,0.51095,0.001356,0.001189,0.00514,0.069497,0.000801,0.000474,0.000171,0.004832,0.001211,0.000583,1.5e-05,0.001263
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d10,ctrl,3b,0.025957,0.009409,C3b,3b,C,1,0,0,0.005312,0.006582,0.007079,0.015694,0.002395,0.004151,0.011778,0.022304,0.00544,0.006688,0.016674,0.025957,0.003506,0.006429,0.006889,0.016684,0.007583,0.008719,0.002395,0.005913
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d2,ctrl,2,0.468563,0.050147,B3b,3b,B,0,0,0,0.000644,0.001833,0.002281,0.39847,0.000306,0.000404,0.001891,0.468563,0.000686,0.000931,0.0013,0.059819,0.000371,0.000389,9e-05,0.038464,0.000922,0.000793,4.2e-05,0.024748
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d5,ctrl,3a,0.179844,0.015796,B3b,3b,B,0,0,0,5.7e-05,0.000135,9.4e-05,0.01153,7e-06,3e-05,0.000343,0.179844,4.2e-05,4.8e-05,0.000325,0.122419,1.9e-05,9.3e-05,0.000166,0.000479,9.8e-05,0.000157,7e-06,3.4e-05
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d10,ctrl,3b,0.154847,0.03211,C3b,3b,C,1,0,0,0.013053,0.030343,0.016774,0.006899,0.004263,0.027134,0.06399,0.029417,0.008804,0.028651,0.063614,0.154847,0.007285,0.037941,0.038176,0.04967,0.016835,0.034609,0.006925,0.002971
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d2,ctrl,2,0.77941,0.076838,B3b,3b,B,0,1,2,0.000562,0.005489,0.009206,0.604654,0.000379,0.000876,0.005674,0.77941,0.000819,0.002056,0.001266,0.054071,0.000444,0.000419,6.4e-05,0.050084,0.000825,0.000963,3e-05,0.019468
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d5,ctrl,3a,0.632964,0.054971,C3b,3b,C,0,1,1,0.002964,0.030877,0.008744,0.015466,0.000974,0.016225,0.025853,0.278703,0.00235,0.012427,0.008086,0.632964,0.001896,0.018928,0.003693,0.010279,0.005586,0.022958,0.00032,0.000129
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d2,ctrl,2,0.043725,0.003735,B3b,3b,B,0,0,0,0.000108,4.9e-05,6.4e-05,0.020583,2.4e-05,1.3e-05,0.000209,0.043725,0.000117,3e-05,0.000625,0.005994,3.6e-05,2.2e-05,0.000136,0.001649,0.000121,5.1e-05,7e-06,0.001145
