model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cam_pitch,cam_yaw,cam_hfov,cam_d,cell_int_px
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260819__0005.png,scene07,V,A3b,15,A,3b,0.599316,-9.3221,15.6943,62.9084,4.5788,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260819__0005.png,scene07,V,E3b,19,E,3b,0.938908,-9.3221,15.6943,62.9084,4.5788,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260819__0006.png,scene07,V,D3a,13,D,3a,0.503531,-3.7993,3.5452,60.5677,1.5559,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260819__0006.png,scene07,V,D3b,18,D,3b,0.506478,-3.7993,3.5452,60.5677,1.5559,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260819__0007.png,scene07,V,C3b,17,C,3b,0.915697,-9.7299,-3.7756,59.9335,3.9995,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260819__0003.png,scene07,V,D3b,18,D,3b,0.760024,-9.8928,4.8712,61.7741,2.4361,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260819__0004.png,scene07,V,C3b,17,C,3b,0.772292,-12.8155,-12.0811,63.2809,3.8019,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260819__0006.png,scene07,V,D3a,13,D,3a,0.696863,-3.7993,3.5452,60.5677,1.5559,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260819__0006.png,scene07,V,D3b,18,D,3b,0.558053,-3.7993,3.5452,60.5677,1.5559,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260819__0007.png,scene07,V,C3b,17,C,3b,0.94617,-9.7299,-3.7756,59.9335,3.9995,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,A2,5,A,2,0.908657,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,D2,8,D,2,0.602463,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,A3a,10,A,3a,0.777391,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,D3a,13,D,3a,0.697955,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,A3b,15,A,3b,0.71616,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0001.png,scene15,V,D3b,18,D,3b,0.731879,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,A2,5,A,2,0.854595,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,A3a,10,A,3a,0.753315,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,D3a,13,D,3a,0.94491,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,A3b,15,A,3b,0.503829,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,B3b,16,B,3b,0.705869,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.858942,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.774516,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.856397,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,A2,5,A,2,0.80811,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D2,8,D,2,0.741859,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,E2,9,E,2,0.567263,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D3a,13,D,3a,0.90751,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0001.png,scene15,V,D3b,18,D,3b,0.633635,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,A2,5,A,2,0.765273,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,A3a,10,A,3a,0.912922,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,D3a,13,D,3a,0.936249,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,A3b,15,A,3b,0.540599,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,B3b,16,B,3b,0.706814,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.559138,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B2,6,B,2,0.700209,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.849159,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C2,7,C,2,0.616421,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D2,8,D,2,0.615275,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C3a,12,C,3a,0.925054,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D3a,13,D,3a,0.90146,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.934633,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L4__s20260819__0006.png,scene15,V,D3b,18,D,3b,0.527306,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,A2,5,A,2,0.831865,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D2,8,D,2,0.699652,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,E2,9,E,2,0.587113,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D3a,13,D,3a,0.874774,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0001.png,scene15,V,D3b,18,D,3b,0.65117,-7.5218,-9.2458,61.8359,1.858,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,A2,5,A,2,0.650375,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,A3a,10,A,3a,0.944461,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,D3a,13,D,3a,0.948383,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,A3b,15,A,3b,0.586901,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,B3b,16,B,3b,0.794924,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0003.png,scene15,V,D3b,18,D,3b,0.681306,-13.9162,-3.4361,63.7846,1.3693,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,A2,5,A,2,0.743836,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B2,6,B,2,0.686987,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,A3a,10,A,3a,0.680612,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B3a,11,B,3a,0.928184,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,E3a,14,E,3a,0.626698,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0005.png,scene15,V,B3b,16,B,3b,0.501105,-12.9205,6.4099,63.9932,3.0224,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C2,7,C,2,0.604642,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,D2,8,D,2,0.564014,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C3a,12,C,3a,0.80309,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/scene15/L7__s20260819__0006.png,scene15,V,C3b,17,C,3b,0.926519,-9.1914,-18.2162,60.3765,2.2421,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.549477,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.764132,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,C3a,12,C,3a,0.513421,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.639461,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.79959,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.792402,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.669286,-13.5389,11.6475,61.7574,2.2154,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,A3a,10,A,3a,0.88219,-13.9053,-4.7076,63.4803,4.5522,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L2__s20260819__0005.png,sceneC2,V,E3a,14,E,3a,0.541315,-13.9053,-4.7076,63.4803,4.5522,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.772809,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.829002,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.772351,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.885762,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.91347,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.690777,-13.5389,11.6475,61.7574,2.2154,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,A3a,10,A,3a,0.884435,-13.9053,-4.7076,63.4803,4.5522,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L3__s20260819__0005.png,sceneC2,V,E3a,14,E,3a,0.515356,-13.9053,-4.7076,63.4803,4.5522,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,D3b,18,D,3b,0.744035,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0001.png,sceneC2,V,E3b,19,E,3b,0.799142,-13.4518,-13.0389,63.5306,6.8638,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,C3a,12,C,3a,0.656421,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,A3b,15,A,3b,0.91583,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,D3b,18,D,3b,0.930455,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0002.png,sceneC2,V,E3b,19,E,3b,0.916491,-11.6494,-2.9872,60.6739,8.321,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0004.png,sceneC2,V,A3a,10,A,3a,0.788747,-13.5389,11.6475,61.7574,2.2154,0
b2,42,b2_s42,ON_NEG,on/sceneC2/L7__s20260819__0005.png,sceneC2,V,A3a,10,A,3a,0.859707,-13.9053,-4.7076,63.4803,4.5522,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.842375,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0002.png,sceneN3,none_in_fov,D3b,18,D,3b,0.687089,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,B3a,11,B,3a,0.703106,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,A3b,15,A,3b,0.696114,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,B3b,16,B,3b,0.97878,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0005.png,sceneN3,none_in_fov,C3b,17,C,3b,0.652059,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,B3b,16,B,3b,0.556132,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,C3b,17,C,3b,0.6268,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L0__s20260819__0006.png,sceneN3,none_in_fov,D3b,18,D,3b,0.53405,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0001.png,sceneN3,none_in_fov,B3b,16,B,3b,0.662642,-12.6534,1.5439,61.04,5.2884,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0001.png,sceneN3,none_in_fov,C3b,17,C,3b,0.870517,-12.6534,1.5439,61.04,5.2884,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0002.png,sceneN3,none_in_fov,B3b,16,B,3b,0.970265,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.994668,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0002.png,sceneN3,none_in_fov,D3b,18,D,3b,0.973846,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,A3a,10,A,3a,0.568188,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,B3a,11,B,3a,0.91505,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,A3b,15,A,3b,0.728069,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,B3b,16,B,3b,0.994734,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,C3b,17,C,3b,0.968408,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0005.png,sceneN3,none_in_fov,D3b,18,D,3b,0.715848,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0006.png,sceneN3,none_in_fov,B3a,11,B,3a,0.795704,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0006.png,sceneN3,none_in_fov,B3b,16,B,3b,0.678195,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0006.png,sceneN3,none_in_fov,C3b,17,C,3b,0.847968,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L5__s20260819__0006.png,sceneN3,none_in_fov,D3b,18,D,3b,0.590547,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0001.png,sceneN3,none_in_fov,B3b,16,B,3b,0.536213,-12.6534,1.5439,61.04,5.2884,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0001.png,sceneN3,none_in_fov,C3b,17,C,3b,0.727595,-12.6534,1.5439,61.04,5.2884,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0002.png,sceneN3,none_in_fov,B3b,16,B,3b,0.67324,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0002.png,sceneN3,none_in_fov,C3b,17,C,3b,0.955054,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0002.png,sceneN3,none_in_fov,D3b,18,D,3b,0.801918,-13.1516,1.5693,63.1068,1.7608,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0005.png,sceneN3,none_in_fov,B3a,11,B,3a,0.770459,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0005.png,sceneN3,none_in_fov,A3b,15,A,3b,0.832429,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0005.png,sceneN3,none_in_fov,B3b,16,B,3b,0.992729,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0005.png,sceneN3,none_in_fov,C3b,17,C,3b,0.965943,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0005.png,sceneN3,none_in_fov,D3b,18,D,3b,0.777934,-12.2129,-14.4798,63.1796,2.2677,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0006.png,sceneN3,none_in_fov,B3a,11,B,3a,0.79487,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0006.png,sceneN3,none_in_fov,B3b,16,B,3b,0.837371,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0006.png,sceneN3,none_in_fov,C3b,17,C,3b,0.890993,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/sceneN3/L7__s20260819__0006.png,sceneN3,none_in_fov,D3b,18,D,3b,0.825992,-7.7849,2.4667,60.503,4.7311,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0000.png::boost_e,scene07,V,B3a,11,B,3a,0.552662,-10.2409,14.1283,61.8254,9.3533,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0000.png::boost_e,scene07,V,C3a,12,C,3a,0.559747,-10.2409,14.1283,61.8254,9.3533,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0000.png::boost_e,scene07,V,C3b,17,C,3b,0.666621,-10.2409,14.1283,61.8254,9.3533,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0001.png::boost_e,scene07,V,B3a,11,B,3a,0.959511,-8.7737,-1.6736,63.801,8.4933,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0001.png::boost_e,scene07,V,C3a,12,C,3a,0.978039,-8.7737,-1.6736,63.801,8.4933,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0001.png::boost_e,scene07,V,D3a,13,D,3a,0.850954,-8.7737,-1.6736,63.801,8.4933,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0001.png::boost_e,scene07,V,D3b,18,D,3b,0.894621,-8.7737,-1.6736,63.801,8.4933,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0002.png::boost_e,scene07,V,D3a,13,D,3a,0.65491,-11.7844,-0.5026,59.071,6.034,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0003.png::boost_e,scene07,V,B3a,11,B,3a,0.814481,-10.8121,7.6338,61.1751,9.743,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0003.png::boost_e,scene07,V,C3a,12,C,3a,0.759107,-10.8121,7.6338,61.1751,9.743,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0003.png::boost_e,scene07,V,B3b,16,B,3b,0.624857,-10.8121,7.6338,61.1751,9.743,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0004.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.568745,-11.296,14.3304,62.4153,11.7361,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,V,D3a,13,D,3a,0.643252,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0005.png::boost_e,scene07,V,D3b,18,D,3b,0.745021,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0006.png::boost_e,scene07,V,D3a,13,D,3a,0.68411,-7.4676,-1.6241,59.074,6.6363,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0007.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.802063,-8.8831,-5.8973,62.4612,11.793,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260820__0007.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.84315,-8.8831,-5.8973,62.4612,11.793,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,V,D3a,13,D,3a,0.649429,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260820__0005.png::boost_e,scene07,V,D3b,18,D,3b,0.909526,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene07/L5__s20260820__0007.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.730616,-8.8831,-5.8973,62.4612,11.793,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,V,C3a,12,C,3a,0.616476,-11.7844,-0.5026,59.071,6.034,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,V,D3a,13,D,3a,0.74293,-11.7844,-0.5026,59.071,6.034,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260820__0005.png::boost_e,scene07,V,D3a,13,D,3a,0.501403,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene07/L7__s20260820__0005.png::boost_e,scene07,V,D3b,18,D,3b,0.907445,-13.5151,3.1873,60.3528,6.7166,0
b2,42,b2_s42,ON_NEG,on/scene15/L0__s20260820__0001.png::boost_e,scene15,H_weak,D3a,13,D,3a,0.902636,-6.8068,-11.8299,63.9125,9.9013,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0003.png::boost_e2,scene07,V,D3a,13,D,3a,0.697361,-11.0113,-0.6132,62.5016,7.1387,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0003.png::boost_e2,scene07,V,D3b,18,D,3b,0.928902,-11.0113,-0.6132,62.5016,7.1387,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,V,C3a,12,C,3a,0.59743,-13.3275,-0.1348,64.6075,6.5636,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,V,D3a,13,D,3a,0.796428,-13.3275,-0.1348,64.6075,6.5636,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,V,D3b,18,D,3b,0.849746,-13.3275,-0.1348,64.6075,6.5636,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,V,B2,6,B,2,0.559341,-5.0214,-1.8091,62.1167,8.8712,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,V,D3a,13,D,3a,0.657271,-5.0214,-1.8091,62.1167,8.8712,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,V,D3b,18,D,3b,0.658158,-5.0214,-1.8091,62.1167,8.8712,0
b2,42,b2_s42,ON_NEG,on/scene07/L0__s20260821__0006.png::boost_e2,scene07,V,B3a,11,B,3a,0.676465,-12.1066,0.0159,62.3073,6.0804,0
