arm,frame_id,scene_id,band_round,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground,cue_px_install,cue_px_ground,cue_px_shadow,cue_keys
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,B2,6,3371,3371,129.933,129.574,124.0699,125.346,111.346,10.9376,0.0003,99.8236,125.346,0.0003,0,8,0,Jt:8
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,C2,7,3164,3164,129.933,129.574,127.9667,130.161,113.8855,10.6381,0.0054,103.5085,130.161,0.0054,0,6,0,Jt:6
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,D2,8,3356,3356,129.933,129.574,125.1001,126.417,112.645,9.8997,0.0221,82.9083,126.417,0.0221,0,4,0,Jt:4
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,E2,9,5745,4909,129.933,129.574,112.662,114.531,75.9324,28.2575,0.0265,144.1819,115.417,0.0047,2134,11,0,Jt:11|V:2134
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,A3a,10,1110,1110,129.933,129.574,91.6849,85.716,74.6975,16.459,0.0495,95.3868,85.716,0.0495,0,0,0,
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,B3a,11,888,888,129.933,129.574,121.0319,120.3105,110.46,8.5262,0.0,70.2399,120.3105,0.0,0,4,0,Jt:4
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,C3a,12,830,830,129.933,129.574,125.8114,123.346,112.346,11.6562,0.0072,81.6558,123.346,0.0072,0,2,0,Jt:2
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,D3a,13,881,881,129.933,129.574,104.0535,106.83,78.716,16.3394,0.067,107.3313,106.83,0.067,0,1,0,Jt:1
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,E3a,14,784,784,129.933,129.574,110.7859,111.716,97.7502,9.8914,0.0153,67.5683,111.716,0.0153,0,0,0,
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,A3b,15,2246,1420,129.933,129.574,47.31,39.6555,33.816,15.2191,0.0187,93.1197,37.229,0.0296,1557,75,235,Sh:235|Tg:75|V:1557
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,B3b,16,504,504,129.933,129.574,110.944,112.46,79.5994,16.4945,0.0635,124.869,112.46,0.0635,0,24,0,Jt:1|Mh:23
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,C3b,17,634,517,129.933,129.574,113.4629,112.104,79.7932,25.6703,0.0631,236.8977,111.251,0.0754,191,14,0,Dr:11|Jt:3|Ta:9|V:182
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,D3b,18,1288,605,129.933,129.574,124.3492,118.659,70.5377,42.5858,0.0955,357.9856,98.815,0.1058,893,3,0,Jt:3|Sg:138|Ta:24|V:731
A,base/on/sceneN9/L7__s20260823__0006.png,sceneN9,base,on,none_in_fov,E3b,19,91,91,129.933,129.574,111.3008,114.901,81.673,15.681,0.2637,208.5807,114.901,0.2637,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,A1,0,10464,10464,131.46,130.346,129.1846,135.161,103.346,16.1065,0.1197,156.3433,135.161,0.1197,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,B1,1,9736,9736,131.46,130.346,127.8686,134.161,106.773,15.4863,0.0758,144.5555,134.161,0.0758,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,C1,2,9512,9512,131.46,130.346,126.5581,132.677,106.531,14.9485,0.0677,141.1463,132.677,0.0677,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,D1,3,9779,9779,131.46,130.346,126.2959,132.862,105.7018,15.4421,0.0617,147.9624,132.862,0.0617,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,E1,4,10572,10572,131.46,130.346,126.0962,131.862,105.8066,14.6682,0.0809,147.0194,131.862,0.0809,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,A2,5,7037,7037,131.46,130.346,119.6333,127.645,89.985,17.1375,0.0422,110.6641,127.645,0.0422,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,B2,6,5678,5678,131.46,130.346,127.2564,131.161,112.531,10.1521,0.0151,101.0094,131.161,0.0151,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,C2,7,5277,5277,131.46,130.346,130.4921,135.047,112.5736,11.8196,0.0015,120.796,135.047,0.0015,0,16,0,Jt:16
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,D2,8,5687,5687,131.46,130.346,132.1563,135.46,115.3004,11.9676,0.0069,117.1172,135.46,0.0069,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,E2,9,7036,7036,131.46,130.346,126.2576,133.232,95.602,17.2242,0.046,112.6413,133.232,0.046,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,A3a,10,2803,2433,131.46,130.346,64.5789,73.83,24.588,25.7385,0.0011,65.2992,76.83,0.0,934,0,0,V:934
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,B3a,11,1526,1526,131.46,130.346,110.4569,118.346,84.83,17.6266,0.0308,59.0951,118.346,0.0308,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,C3a,12,1390,1390,131.46,130.346,126.3606,127.161,112.531,9.7444,0.0,79.3182,127.161,0.0,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,D3a,13,1768,1620,131.46,130.346,117.6223,124.531,85.3646,22.0545,0.017,144.5018,125.346,0.0123,387,0,0,V:387
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,E3a,14,2403,1888,131.46,130.346,100.4903,100.901,81.8042,14.419,0.0599,96.5828,105.417,0.0127,515,0,0,V:515
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,A3b,15,1676,1064,131.46,130.346,52.2662,38.175,34.232,21.6036,0.0048,72.8658,36.762,0.0075,1281,0,0,V:1281
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,B3b,16,1784,1190,131.46,130.346,65.5259,71.228,36.289,24.3719,0.0404,102.5234,74.417,0.0605,764,0,249,Sh:249|V:764
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,C3b,17,856,856,131.46,130.346,122.9632,120.574,111.5525,10.9077,0.007,79.6045,120.574,0.007,0,0,0,
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,D3b,18,932,770,131.46,130.346,111.6323,116.104,78.8371,24.5348,0.0386,348.6306,115.645,0.0468,162,12,0,Dr:12|Sg:162
A,base/on/sceneN9/L7__s20260823__0007.png,sceneN9,base,on,none_in_fov,E3b,19,1064,880,131.46,130.346,134.7536,124.901,106.602,33.2226,0.0789,196.1853,122.1075,0.0352,250,0,0,R:250
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,A1,0,4985,0,158.473,125.689,146.5735,132.76,115.8158,33.3992,0.0345,96.0694,,,1298,0,0,Ta:1298
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,B1,1,4931,0,158.473,125.689,153.8257,137.646,112.803,37.8565,0.0436,116.2976,,,1777,0,0,Ta:1777
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,C1,2,4779,0,158.473,125.689,154.4765,138.532,113.988,37.5257,0.0582,139.5735,,,1723,0,0,Ta:1723
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,D1,3,4733,0,158.473,125.689,149.9616,134.091,105.0286,40.4389,0.037,136.2596,,,1718,0,0,Ta:1718
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,E1,4,4475,0,158.473,125.689,142.9596,131.618,110.3904,33.6232,0.0431,110.0373,,,1031,0,0,Ta:1031
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,A2,5,3086,757,158.473,125.689,154.0714,149.514,117.39,34.0999,0.0645,130.7943,158.701,0.0172,856,0,0,Ta:856
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,B2,6,2512,1199,158.473,125.689,141.4356,138.1825,112.319,24.6383,0.0474,134.2794,162.217,0.0075,66,0,0,Ta:66
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,C2,7,2357,1263,158.473,125.689,140.3126,142.778,111.732,21.3688,0.0034,103.3114,159.701,0.0,0,0,0,
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,D2,8,2495,1116,158.473,125.689,144.3976,141.213,114.7604,24.9094,0.0517,136.5203,161.6655,0.0036,114,0,0,Ta:114
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,E2,9,3092,564,158.473,125.689,156.548,149.4375,116.846,36.2312,0.0579,134.752,155.731,0.0,1072,0,0,Ta:1072
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,A3a,10,4361,3063,158.473,125.689,148.8532,157.473,85.043,40.4418,0.1291,286.8006,157.174,0.1136,2074,0,0,R:2074
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,B3a,11,2307,1775,158.473,125.689,133.3808,153.359,68.744,41.5293,0.2436,310.5237,154.886,0.1718,800,0,0,R:800
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,C3a,12,2826,1816,158.473,125.689,153.5505,160.701,82.2085,44.1205,0.1723,353.595,158.644,0.1261,1622,0,0,R:1622
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,D3a,13,3236,2122,158.473,125.689,149.5859,159.473,62.913,52.2082,0.1965,422.4162,158.1955,0.1649,1783,0,0,R:1783
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,E3a,14,4554,3217,158.473,125.689,143.5189,157.587,58.5233,52.3272,0.1803,454.3507,157.587,0.1526,2144,0,0,R:2144
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,A3b,15,0,0,158.473,125.689,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,B3b,16,0,0,158.473,125.689,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,C3b,17,0,0,158.473,125.689,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,D3b,18,0,0,158.473,125.689,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0000.png,sceneH1,h,on,V,E3b,19,0,0,158.473,125.689,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,A1,0,20266,19596,128.874,129.048,129.548,130.018,109.771,14.5838,0.0235,109.161,130.059,0.0201,0,2496,0,Jt:2496
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,B1,1,18539,16515,128.874,129.048,131.4036,131.315,113.886,13.5909,0.0084,107.0033,130.76,0.0071,0,2251,0,Jt:2251
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,C1,2,18020,15326,128.874,129.048,130.7098,130.646,112.7109,13.9282,0.0098,115.1505,129.494,0.008,0,2222,0,Jt:2222
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,D1,3,18810,15727,128.874,129.048,126.6882,127.091,108.917,13.5242,0.0113,104.2214,126.76,0.0097,0,2382,0,Jt:2382
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,E1,4,20868,17761,128.874,129.048,127.0282,127.173,108.185,14.2327,0.0144,106.898,127.319,0.0099,0,2835,0,Jt:2835
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,A2,5,6801,43,128.874,129.048,127.4732,129.091,119.618,10.1089,0.0422,59.8001,102.228,0.0,0,354,0,Jt:354
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,B2,6,5107,0,128.874,129.048,129.0798,130.276,119.689,8.3438,0.029,59.7218,,,0,407,0,Jt:407
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,C2,7,4513,0,128.874,129.048,128.1602,129.504,117.433,9.5683,0.0629,82.3521,,,0,441,0,Jt:441
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,D2,8,4969,0,128.874,129.048,126.712,127.803,116.319,9.648,0.0733,86.496,,,0,486,0,Jt:486
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,E2,9,5898,0,128.874,129.048,127.2595,128.504,116.618,9.5892,0.0629,80.0567,,,0,511,0,Jt:511
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,A3a,10,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,B3a,11,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,C3a,12,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,D3a,13,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,E3a,14,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,A3b,15,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,B3b,16,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,C3b,17,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,D3b,18,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0001.png,sceneH1,h,on,H,E3b,19,0,0,128.874,129.048,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,A1,0,13193,9394,128.276,126.874,128.0276,129.461,107.0,14.4541,0.0023,87.6495,127.76,0.0031,0,1777,0,Jt:1777
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,B1,1,12792,7737,128.276,126.874,127.2395,128.39,106.701,14.2932,0.0025,97.0126,126.886,0.0025,0,1699,0,Jt:1699
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,C1,2,12857,7085,128.276,126.874,126.5326,127.39,107.949,13.7804,0.0028,102.8529,124.575,0.004,0,1187,0,Jt:1187
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,D1,3,13519,7121,128.276,126.874,127.7756,128.319,109.287,13.6628,0.0014,113.8251,126.39,0.001,0,795,0,Jt:795
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,E1,4,14911,7885,128.276,126.874,129.6657,130.874,106.732,16.33,0.0004,136.7805,133.607,0.0,0,685,0,Jt:685
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,A2,5,5035,0,128.276,126.874,136.7692,130.162,114.3242,26.6569,0.0894,131.9094,,,719,405,0,Jt:405|Ta:719
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,B2,6,2870,0,128.276,126.874,142.9777,130.3115,118.319,30.2694,0.1345,234.57,,,660,0,0,Ta:660
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,C2,7,1968,0,128.276,126.874,147.9424,131.3115,113.917,35.2172,0.1773,276.2381,,,621,0,0,Ta:621
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,D2,8,2004,0,128.276,126.874,149.0033,130.8525,112.433,36.7529,0.1791,303.0846,,,693,0,0,Ta:693
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,E2,9,2998,0,128.276,126.874,144.4115,129.22,113.433,34.2633,0.1441,238.8803,,,837,0,0,Ta:837
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,A3a,10,1529,362,128.276,126.874,150.2448,157.83,85.7616,44.5427,0.2969,312.7886,152.6775,0.2845,1529,0,0,R:1529
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,B3a,11,1404,314,128.276,126.874,162.1805,170.773,99.8363,40.4554,0.2821,345.3941,165.1945,0.2771,1404,0,0,R:1404
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,C3a,12,657,168,128.276,126.874,149.6365,146.929,109.1804,34.1026,0.7397,407.9902,125.701,0.9226,657,0,0,R:657
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,D3a,13,1434,372,128.276,126.874,176.8867,196.671,115.6201,41.3106,0.4045,474.9912,195.043,0.5968,1434,0,0,R:1434
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,E3a,14,1867,480,128.276,126.874,169.5706,196.929,87.3276,52.4637,0.3781,507.0524,197.128,0.5563,1867,0,0,R:1867
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,A3b,15,0,0,128.276,126.874,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,B3b,16,0,0,128.276,126.874,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,C3b,17,0,0,128.276,126.874,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,D3b,18,0,0,128.276,126.874,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0002.png,sceneH1,h,on,H,E3b,19,0,0,128.276,126.874,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A1,0,25339,22300,126.213,126.803,125.1312,126.02,103.815,15.0023,0.0167,101.4996,125.33,0.019,0,3757,0,Jt:3757
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B1,1,22683,19609,126.213,126.803,124.5261,125.02,103.4012,15.2291,0.0125,111.0559,125.216,0.0137,0,3581,0,Jt:3581
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C1,2,21142,18400,126.213,126.803,124.4312,126.493,99.7771,16.1558,0.0178,109.2594,125.76,0.0202,0,3563,0,Jt:3563
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D1,3,21411,19025,126.213,126.803,127.3486,129.205,102.043,16.8071,0.0251,117.1868,128.504,0.0282,0,3867,0,Jt:3867
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E1,4,22331,20739,126.213,126.803,124.8343,127.244,101.342,16.5654,0.0353,127.9156,126.504,0.038,0,4279,0,Jt:4279
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A2,5,1404,0,126.213,126.803,123.0519,124.689,107.188,9.4471,0.0755,117.1376,,,0,250,0,Jt:250
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B2,6,1036,0,126.213,126.803,122.0547,124.276,104.1355,10.2074,0.1071,127.3111,,,0,169,0,Jt:169
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C2,7,1034,0,126.213,126.803,121.1391,122.618,103.6505,10.4348,0.1064,126.9674,,,0,191,0,Jt:191
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D2,8,1439,0,126.213,126.803,122.9364,125.319,107.9756,10.1525,0.1195,130.5091,,,0,213,0,Jt:213
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E2,9,1972,0,126.213,126.803,125.1926,127.205,115.3738,9.4434,0.0857,119.9972,,,0,200,0,Jt:200
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A3a,10,289,0,126.213,126.803,143.0069,147.331,64.8318,56.4693,0.4429,502.0096,,,289,0,0,R:289
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B3a,11,412,0,126.213,126.803,156.3972,151.0215,98.9774,50.3905,0.6044,445.9052,,,412,0,0,R:412
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C3a,12,396,0,126.213,126.803,153.0199,150.012,75.374,55.4271,0.5682,489.6326,,,396,0,0,R:396
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D3a,13,327,0,126.213,126.803,148.1891,150.886,64.1576,54.6847,0.6636,447.4493,,,327,0,0,R:327
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E3a,14,312,0,126.213,126.803,131.659,121.13,67.8326,52.5601,0.7051,500.2934,,,312,0,0,R:312
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,A3b,15,0,0,126.213,126.803,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,B3b,16,0,0,126.213,126.803,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,C3b,17,0,0,126.213,126.803,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,D3b,18,0,0,126.213,126.803,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0003.png,sceneH1,h,on,H,E3b,19,13,0,126.213,126.803,122.9441,159.602,49.63,57.6119,0.6923,558.8303,,,13,0,0,R:13
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A1,0,8395,1305,115.441,129.504,127.3524,128.575,108.9614,12.3097,0.0031,78.6477,107.555,0.0054,0,1169,0,Jt:1169
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B1,1,8624,1395,115.441,129.504,128.6027,129.39,111.3179,12.1922,0.0016,84.8368,113.299,0.0,0,1007,0,Jt:1007
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C1,2,8730,1564,115.441,129.504,128.0243,129.39,110.504,12.3774,0.0024,87.2996,114.874,0.0038,0,958,0,Jt:958
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D1,3,8972,1891,115.441,129.504,129.3867,131.13,109.8361,13.4599,0.005,85.7266,120.504,0.0048,0,1008,0,Jt:1008
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E1,4,9238,2504,115.441,129.504,128.6975,130.059,108.9402,13.3993,0.0043,93.428,122.0705,0.0052,0,1160,0,Jt:1160
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A2,5,9408,0,115.441,129.504,128.7889,129.504,113.547,14.9554,0.0523,91.5309,,,240,833,0,Jt:833|Ta:240
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B2,6,6940,0,115.441,129.504,130.009,130.059,113.9131,15.0436,0.0536,96.7679,,,205,716,0,Jt:716|Ta:205
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C2,7,6288,0,115.441,129.504,129.152,129.075,113.803,15.1922,0.0553,101.2123,,,190,683,0,Jt:683|Ta:190
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D2,8,6999,0,115.441,129.504,131.6384,131.646,115.8126,14.9016,0.0562,95.8959,,,206,710,0,Jt:710|Ta:206
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E2,9,9559,0,115.441,129.504,131.532,131.433,117.2966,13.5541,0.0429,86.0589,,,234,824,0,Jt:824|Ta:234
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A3a,10,293,0,115.441,129.504,139.903,137.744,88.474,37.0087,0.727,413.9344,,,293,0,0,R:293
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B3a,11,854,0,115.441,129.504,167.2866,183.5945,102.886,43.7392,0.3103,441.5019,,,854,0,0,R:854
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C3a,12,737,0,115.441,129.504,176.366,200.658,103.4434,44.5004,0.346,495.3735,,,737,0,0,R:737
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D3a,13,838,0,115.441,129.504,172.1866,196.014,94.2318,49.5825,0.2673,490.3123,,,838,0,0,R:838
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E3a,14,520,0,115.441,129.504,163.4614,191.7795,80.1849,54.6796,0.3577,555.5219,,,520,0,0,R:520
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,A3b,15,713,0,115.441,129.504,159.1087,172.701,78.6234,49.321,0.1515,340.0355,,,713,0,0,R:713
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,B3b,16,0,0,115.441,129.504,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,C3b,17,0,0,115.441,129.504,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,D3b,18,0,0,115.441,129.504,,,,,,,,,0,0,0,
A,h/on/sceneH1/L0__s20260823__0004.png,sceneH1,h,on,H,E3b,19,439,0,115.441,129.504,133.0172,132.413,61.6724,60.2198,0.3326,453.306,,,439,0,0,R:439
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A1,0,20425,19031,126.575,127.162,127.3863,126.988,104.661,17.3227,0.0084,151.5934,127.276,0.0012,162,850,0,Jt:850|Ta:162
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B1,1,17652,16276,126.575,127.162,126.6971,125.8525,103.39,18.596,0.0088,161.0142,125.874,0.0001,232,772,0,Jt:772|Ta:232
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,C1,2,16659,15311,126.575,127.162,126.4721,126.945,100.6268,20.8017,0.0104,189.064,126.749,0.0,237,750,0,Jt:750|Ta:237
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,D1,3,17293,15848,126.575,127.162,125.5806,126.988,97.9576,22.5644,0.0103,209.631,126.803,0.0,247,805,0,Jt:805|Ta:247
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,E1,4,19486,17908,126.575,127.162,122.632,126.422,89.59,25.012,0.0094,239.7541,125.931,0.0001,268,921,0,Jt:921|Ta:268
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,A2,5,141,0,126.575,127.162,185.8677,193.327,163.255,13.0245,0.5674,499.8894,,,93,0,0,Ta:93
A,h/on/sceneH1/L0__s20260823__0005.png,sceneH1,h,on,H,B2,6,51,0,126.575,127.162,173.551,175.659,156.481,12.4947,0.9608,514.728,,,13,0,0,Ta:13
