model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cam_pitch,cam_yaw,cam_hfov,cam_d,cell_int_px
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0000.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580131,-10.2409,14.1283,61.8254,9.3533,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0000.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631751,-10.2409,14.1283,61.8254,9.3533,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0000.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605234,-10.2409,14.1283,61.8254,9.3533,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0001.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580113,-8.7737,-1.6736,63.801,8.4933,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0001.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631769,-8.7737,-1.6736,63.801,8.4933,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0001.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605277,-8.7737,-1.6736,63.801,8.4933,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.57997,-11.7844,-0.5026,59.071,6.034,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631779,-11.7844,-0.5026,59.071,6.034,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0002.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605464,-11.7844,-0.5026,59.071,6.034,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0003.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580116,-10.8121,7.6338,61.1751,9.743,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0003.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.63175,-10.8121,7.6338,61.1751,9.743,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0003.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605258,-10.8121,7.6338,61.1751,9.743,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0004.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580102,-11.296,14.3304,62.4153,11.7361,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0004.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631751,-11.296,14.3304,62.4153,11.7361,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0004.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605273,-11.296,14.3304,62.4153,11.7361,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0005.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580055,-13.5151,3.1873,60.3528,6.7166,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0005.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631736,-13.5151,3.1873,60.3528,6.7166,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0005.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605333,-13.5151,3.1873,60.3528,6.7166,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0006.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580044,-7.4676,-1.6241,59.074,6.6363,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0006.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631755,-7.4676,-1.6241,59.074,6.6363,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0006.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.605343,-7.4676,-1.6241,59.074,6.6363,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0007.png::boost_e,scene07,none_in_fov,B3b,16,B,3b,0.580148,-8.8831,-5.8973,62.4612,11.793,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0007.png::boost_e,scene07,none_in_fov,C3b,17,C,3b,0.631764,-8.8831,-5.8973,62.4612,11.793,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260820__0007.png::boost_e,scene07,none_in_fov,D3b,18,D,3b,0.60523,-8.8831,-5.8973,62.4612,11.793,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L0__s20260820__0002.png::boost_e,scene14,none_in_fov,B3b,16,B,3b,0.580226,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L0__s20260820__0002.png::boost_e,scene14,none_in_fov,C3b,17,C,3b,0.631842,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L0__s20260820__0002.png::boost_e,scene14,none_in_fov,D3b,18,D,3b,0.605104,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L5__s20260820__0002.png::boost_e,scene14,none_in_fov,B3b,16,B,3b,0.58021,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L5__s20260820__0002.png::boost_e,scene14,none_in_fov,C3b,17,C,3b,0.631827,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L5__s20260820__0002.png::boost_e,scene14,none_in_fov,D3b,18,D,3b,0.605151,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L7__s20260820__0002.png::boost_e,scene14,none_in_fov,B3b,16,B,3b,0.580228,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L7__s20260820__0002.png::boost_e,scene14,none_in_fov,C3b,17,C,3b,0.631874,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene14/L7__s20260820__0002.png::boost_e,scene14,none_in_fov,D3b,18,D,3b,0.605078,-7.0039,2.401,63.1403,11.657,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0000.png::boost_e,scene15,H,C3b,17,C,3b,0.631816,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0000.png::boost_e,scene15,H,D3b,18,D,3b,0.605258,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0001.png::boost_e,scene15,H_weak,C3b,17,C,3b,0.631804,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0001.png::boost_e,scene15,H_weak,D3b,18,D,3b,0.605414,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0002.png::boost_e,scene15,V,D3b,18,D,3b,0.605352,-8.6096,-4.0107,63.6728,6.6026,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0003.png::boost_e,scene15,H,D3b,18,D,3b,0.605287,-11.0902,-4.9586,63.1815,7.5147,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0004.png::boost_e,scene15,H,D3b,18,D,3b,0.605359,-12.6937,-3.4861,58.1207,9.9583,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0005.png::boost_e,scene15,H,C3b,17,C,3b,0.63181,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0005.png::boost_e,scene15,H,D3b,18,D,3b,0.605382,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0006.png::boost_e,scene15,H,B3b,16,B,3b,0.58006,-5.1828,6.8137,59.5209,6.9519,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0007.png::boost_e,scene15,V,C3b,17,C,3b,0.631803,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L0__s20260820__0007.png::boost_e,scene15,V,D3b,18,D,3b,0.605387,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0000.png::boost_e,scene15,H,C3b,17,C,3b,0.631725,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0000.png::boost_e,scene15,H,D3b,18,D,3b,0.60545,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0001.png::boost_e,scene15,H_weak,C3b,17,C,3b,0.631748,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0001.png::boost_e,scene15,H_weak,D3b,18,D,3b,0.605459,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0002.png::boost_e,scene15,V,D3b,18,D,3b,0.605517,-8.6096,-4.0107,63.6728,6.6026,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0003.png::boost_e,scene15,H,D3b,18,D,3b,0.605507,-11.0902,-4.9586,63.1815,7.5147,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0004.png::boost_e,scene15,H,D3b,18,D,3b,0.605552,-12.6937,-3.4861,58.1207,9.9583,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0005.png::boost_e,scene15,H,C3b,17,C,3b,0.631733,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0005.png::boost_e,scene15,H,D3b,18,D,3b,0.605454,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0006.png::boost_e,scene15,H,B3b,16,B,3b,0.579917,-5.1828,6.8137,59.5209,6.9519,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0007.png::boost_e,scene15,V,C3b,17,C,3b,0.631779,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L4__s20260820__0007.png::boost_e,scene15,V,D3b,18,D,3b,0.605548,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0000.png::boost_e,scene15,H,C3b,17,C,3b,0.631792,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0000.png::boost_e,scene15,H,D3b,18,D,3b,0.605196,-13.637,-17.7914,62.7559,10.9914,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0001.png::boost_e,scene15,H_weak,C3b,17,C,3b,0.631746,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0001.png::boost_e,scene15,H_weak,D3b,18,D,3b,0.605384,-6.8068,-11.8299,63.9125,9.9013,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0002.png::boost_e,scene15,V,D3b,18,D,3b,0.605337,-8.6096,-4.0107,63.6728,6.6026,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0003.png::boost_e,scene15,H,D3b,18,D,3b,0.605267,-11.0902,-4.9586,63.1815,7.5147,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0004.png::boost_e,scene15,H,D3b,18,D,3b,0.605383,-12.6937,-3.4861,58.1207,9.9583,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0005.png::boost_e,scene15,H,C3b,17,C,3b,0.631721,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0005.png::boost_e,scene15,H,D3b,18,D,3b,0.605416,-5.4058,-7.3396,62.3314,9.8366,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0006.png::boost_e,scene15,H,B3b,16,B,3b,0.580101,-5.1828,6.8137,59.5209,6.9519,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0007.png::boost_e,scene15,V,C3b,17,C,3b,0.631759,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene15/L7__s20260820__0007.png::boost_e,scene15,V,D3b,18,D,3b,0.605365,-9.4753,-12.4083,62.4936,8.3783,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0000.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579943,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0000.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631799,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0000.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605495,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0001.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579957,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0001.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631772,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0001.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605481,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0002.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579967,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0002.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631777,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0002.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605444,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0003.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579928,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0003.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631784,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0003.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605505,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579965,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631761,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0004.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605448,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.580013,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631757,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0005.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605392,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0006.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579956,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0006.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631776,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0006.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605468,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0007.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579963,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0007.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.63179,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L0__s20260821__0007.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605464,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0000.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579888,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0000.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631817,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0000.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605562,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0001.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.580005,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0001.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631772,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0001.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.6054,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0002.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579908,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0002.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631771,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0002.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605492,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0003.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579986,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0003.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631758,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0003.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605419,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0004.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579964,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0004.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631755,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0004.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605448,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0005.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579919,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0005.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631778,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0005.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605497,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0006.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579968,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0006.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631755,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0006.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605439,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0007.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579976,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0007.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631752,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L5__s20260821__0007.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605433,-12.7675,1.6425,64.5249,4.4163,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0000.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579961,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0000.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631773,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0000.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605483,-9.0864,4.975,60.5839,4.6498,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0001.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.580008,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0001.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631755,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0001.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605407,-8.6491,14.3681,62.653,6.526,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0002.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579992,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0002.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.63175,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0002.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605404,-11.7553,7.174,61.7523,8.5736,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0003.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579949,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0003.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631753,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0003.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605474,-11.0113,-0.6132,62.5016,7.1387,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0004.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.58003,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0004.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631743,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0004.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605364,-13.3275,-0.1348,64.6075,6.5636,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0005.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.580133,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0005.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631767,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0005.png::boost_e2,scene07,none_in_fov,D3b,18,D,3b,0.605253,-5.0214,-1.8091,62.1167,8.8712,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0006.png::boost_e2,scene07,none_in_fov,B3b,16,B,3b,0.579992,-12.1066,0.0159,62.3073,6.0804,0
convnext_tiny,43,convnext_tiny_s43,ON_NEG,on/scene07/L7__s20260821__0006.png::boost_e2,scene07,none_in_fov,C3b,17,C,3b,0.631746,-12.1066,0.0159,62.3073,6.0804,0
